"name","state","fips","pop2010","pop2000","age_under_5","age_under_18","age_over_65","female","white","black","native","asian","pac_isl","two_plus_races","hispanic","white_not_hispanic","no_move_in_one_plus_year","foreign_born","foreign_spoken_at_home","hs_grad","bachelors","veterans","mean_work_travel","housing_units","home_ownership","housing_multi_unit","median_val_owner_occupied","households","persons_per_household","per_capita_income","median_household_income","poverty","private_nonfarm_establishments","private_nonfarm_employment","percent_change_private_nonfarm_employment","nonemployment_establishments","firms","black_owned_firms","native_owned_firms","asian_owned_firms","pac_isl_owned_firms","hispanic_owned_firms","women_owned_firms","manufacturer_shipments_2007","mercent_whole_sales_2007","sales","sales_per_capita","accommodation_food_service","building_permits","fed_spending","area","density","smoking_ban"
"Adams County","Colorado",8001,441603,363857,8.5,28.6,8.3,49.7,73.3,3.1,1.3,3.6,0.1,4,38,53.2,81.3,15.1,27.2,81,20.3,27878,28.4,163136,68.4,23.9,196100,147951,2.85,23999,54666,13.9,8214,134044,5.1,24908,32777,1.6,NA,3.8,NA,14,29.8,6161531,11193392,4848908,11556,578044,662,2019758,1167.65,378.2,"partial"
"Adams County","Colorado",8001,441603,363857,8.5,28.6,8.3,49.7,73.3,3.1,1.3,3.6,0.1,4,38,53.2,81.3,15.1,27.2,81,20.3,27878,28.4,163136,68.4,23.9,196100,147951,2.85,23999,54666,13.9,8214,134044,5.1,24908,32777,1.6,NA,3.8,NA,14,29.8,6161531,11193392,4848908,11556,578044,662,2019758,1167.65,378.2,"none"
"Adams County","Colorado",8001,441603,363857,8.5,28.6,8.3,49.7,73.3,3.1,1.3,3.6,0.1,4,38,53.2,81.3,15.1,27.2,81,20.3,27878,28.4,163136,68.4,23.9,196100,147951,2.85,23999,54666,13.9,8214,134044,5.1,24908,32777,1.6,NA,3.8,NA,14,29.8,6161531,11193392,4848908,11556,578044,662,2019758,1167.65,378.2,"comprehensive"
"Adams County","Colorado",8001,441603,363857,8.5,28.6,8.3,49.7,73.3,3.1,1.3,3.6,0.1,4,38,53.2,81.3,15.1,27.2,81,20.3,27878,28.4,163136,68.4,23.9,196100,147951,2.85,23999,54666,13.9,8214,134044,5.1,24908,32777,1.6,NA,3.8,NA,14,29.8,6161531,11193392,4848908,11556,578044,662,2019758,1167.65,378.2,"none"
"Adams County","Colorado",8001,441603,363857,8.5,28.6,8.3,49.7,73.3,3.1,1.3,3.6,0.1,4,38,53.2,81.3,15.1,27.2,81,20.3,27878,28.4,163136,68.4,23.9,196100,147951,2.85,23999,54666,13.9,8214,134044,5.1,24908,32777,1.6,NA,3.8,NA,14,29.8,6161531,11193392,4848908,11556,578044,662,2019758,1167.65,378.2,"partial"
"Adams County","Colorado",8001,441603,363857,8.5,28.6,8.3,49.7,73.3,3.1,1.3,3.6,0.1,4,38,53.2,81.3,15.1,27.2,81,20.3,27878,28.4,163136,68.4,23.9,196100,147951,2.85,23999,54666,13.9,8214,134044,5.1,24908,32777,1.6,NA,3.8,NA,14,29.8,6161531,11193392,4848908,11556,578044,662,2019758,1167.65,378.2,"none"
"Adams County","Colorado",8001,441603,363857,8.5,28.6,8.3,49.7,73.3,3.1,1.3,3.6,0.1,4,38,53.2,81.3,15.1,27.2,81,20.3,27878,28.4,163136,68.4,23.9,196100,147951,2.85,23999,54666,13.9,8214,134044,5.1,24908,32777,1.6,NA,3.8,NA,14,29.8,6161531,11193392,4848908,11556,578044,662,2019758,1167.65,378.2,"partial"
"Adams County","Colorado",8001,441603,363857,8.5,28.6,8.3,49.7,73.3,3.1,1.3,3.6,0.1,4,38,53.2,81.3,15.1,27.2,81,20.3,27878,28.4,163136,68.4,23.9,196100,147951,2.85,23999,54666,13.9,8214,134044,5.1,24908,32777,1.6,NA,3.8,NA,14,29.8,6161531,11193392,4848908,11556,578044,662,2019758,1167.65,378.2,"partial"
"Adams County","Colorado",8001,441603,363857,8.5,28.6,8.3,49.7,73.3,3.1,1.3,3.6,0.1,4,38,53.2,81.3,15.1,27.2,81,20.3,27878,28.4,163136,68.4,23.9,196100,147951,2.85,23999,54666,13.9,8214,134044,5.1,24908,32777,1.6,NA,3.8,NA,14,29.8,6161531,11193392,4848908,11556,578044,662,2019758,1167.65,378.2,"comprehensive"
"Adams County","Colorado",8001,441603,363857,8.5,28.6,8.3,49.7,73.3,3.1,1.3,3.6,0.1,4,38,53.2,81.3,15.1,27.2,81,20.3,27878,28.4,163136,68.4,23.9,196100,147951,2.85,23999,54666,13.9,8214,134044,5.1,24908,32777,1.6,NA,3.8,NA,14,29.8,6161531,11193392,4848908,11556,578044,662,2019758,1167.65,378.2,"comprehensive"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"none"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"comprehensive"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"partial"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"none"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"comprehensive"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"none"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"partial"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"none"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"partial"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"partial"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"comprehensive"
"Adams County","Mississippi",28001,32297,34340,6.2,22.3,15.8,50.1,42.7,53.5,0.3,0.4,NA,1.4,6.7,38.7,87.6,0.8,2.1,79.6,19.3,2247,20.5,14656,67.1,13.6,77500,12354,2.61,17473,27096,30.4,856,10031,-13.7,2181,2409,23.3,NA,NA,NA,NA,13.4,0,NA,427733,13528,98002,5,521336,462.41,69.8,"comprehensive"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"none"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"comprehensive"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"partial"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"none"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"comprehensive"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"none"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"partial"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"none"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"partial"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"partial"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"comprehensive"
"Adams County","Idaho",16003,3976,3476,4.8,19.2,20.8,48.7,96.1,0.1,1,0.4,0.1,1.7,2.4,94.8,85.5,1,1.5,88.4,21.3,459,18.3,2636,80.4,3.1,205100,1700,2.31,22730,36004,12.4,143,480,-14.9,359,492,NA,NA,NA,NA,NA,18.1,0,NA,19965,5627,NA,13,33748,1363.06,2.9,"comprehensive"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"none"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"comprehensive"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"partial"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"none"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"comprehensive"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"none"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"partial"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"none"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"partial"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"partial"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"comprehensive"
"Adams County","Pennsylvania",42001,101407,91292,5.5,22.1,15.7,50.8,93.7,1.5,0.2,0.7,NA,1.3,6,90.6,86.5,4,6.3,84.7,18.5,9489,27.2,40820,77.8,9.8,200700,38331,2.53,25606,56529,7.6,1979,28698,1,6255,8687,NA,NA,NA,NA,0.6,NA,2498302,NA,832377,8222,160108,306,694554,518.67,195.5,"comprehensive"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"none"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"comprehensive"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"partial"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"none"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"comprehensive"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"none"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"partial"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"none"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"partial"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"partial"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"comprehensive"
"Adams County","Nebraska",31001,31364,31151,6.7,24,15.4,50.3,91.9,0.8,0.4,1.4,NA,1.3,8.1,88.5,81.2,4.9,7.1,89.1,21.5,2580,14.4,13350,70.4,17.9,95000,12403,2.42,23084,44443,13.5,963,14205,-0.1,1947,2853,NA,NA,NA,NA,NA,22.5,NA,499735,360802,10976,43747,176,230494,563.27,55.7,"comprehensive"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"none"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"comprehensive"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"partial"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"none"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"comprehensive"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"none"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"partial"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"none"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"partial"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"partial"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"comprehensive"
"Adams County","Iowa",19003,4029,4482,5.8,21.1,21.3,50.5,98.1,0.2,0.5,0.6,0,0.5,0.9,97.3,91.2,0.3,1.9,89,15.6,494,20.2,2010,79,8,81200,1764,2.24,23549,40368,12.2,121,886,-16.7,305,443,NA,NA,NA,NA,NA,NA,0,14217,32586,7950,NA,2,46591,423.44,9.5,"comprehensive"
"Adams County","Wisconsin",55001,20875,18643,4.1,16.4,23.5,46.2,93,3,1,0.4,NA,1.3,3.8,91.1,88,2.6,5.2,84,10.8,2633,27.2,17436,82.2,4.7,130700,9341,2.1,21917,39885,12.6,333,3074,33.1,1051,1469,NA,NA,NA,NA,NA,11.7,0,12643,130364,6381,41954,62,154229,645.65,32.3,"none"
